fips,province_state,country_region,confirmed,deaths,recovered,active,date,positive,negative,hospitalizedcurrently,hospitalized,hospitalizeddischarged
30443,He,China,300692,31497,100487,165448,20210119,289939,184143,1066.0,27174,29091
46539,Anhui,China,252848,15261,258076,73890,20210119,289939,150158,1066.0,51298,15448
11036,Chongqing,China,237307,28242,150883,134968,20210119,289939,292847,1066.0,62322,39803
21041,Shandong,China,28156,33232,272681,86111,20210119,289939,97652,1066.0,61362,38088
28170,Beijing,China,343353,33638,253358,3394,20210119,289939,243612,1066.0,32227,23975
49159,Jiangxi,China,193168,16125,221803,129204,20210119,289939,302688,1066.0,55469,58802
27685,Sichuan,China,31047,6716,123839,153384,20210119,289939,90421,1066.0,67197,36539
4368,Jiangsu,China,119534,8948,194195,10077,20210119,289939,220319,1066.0,61556,37053
28105,Shanghai,China,247480,7196,235761,93994,20210119,289939,287297,1066.0,85793,8417
14857,Fujian,China,260204,8833,46683,79190,20210119,289939,239891,1066.0,84944,44146
6657,Guangxi,China,259661,38050,191390,7954,20210119,289939,161205,1066.0,76329,8445
38673,Shaanxi,China,77124,3880,151594,207451,20210119,289939,217310,1066.0,44485,71456
33444,Yun,China,285578,8330,120395,172056,20210119,289939,199308,1066.0,86378,36610
43966,Hebei,China,19054,19328,288598,65682,20210119,289939,99150,1066.0,70214,9344
31368,Hai,China,368611,3538,69802,16626,20210119,289939,210351,1066.0,53140,41259
28306,Liaoning,China,202897,29199,282123,50507,20210119,289939,348258,1066.0,39145,34102
3538,Heilongjiang,China,232057,36617,157787,195958,20210119,289939,133580,1066.0,62153,68415
6091,Tianjin,China,115474,6258,41815,76659,20210119,289939,260324,1066.0,60338,32004
47466,Shanxi,China,3023,19769,158257,114097,20210119,289939,225353,1066.0,87684,67688
6098,Gansu,China,364800,20213,207007,134050,20210119,289939,257422,1066.0,46856,69413
29263,Inner Mongolia,China,14648,31148,145635,24409,20210119,289939,244646,1066.0,30634,38938
26518,Xinjiang,China,373376,16113,145206,72108,20210119,289939,141858,1066.0,2585,25354
49557,Ningxia,China,371658,27724,267899,205100,20210119,289939,109184,1066.0,88494,3921
44080,Hong Kong,Hong Kong,318222,28730,254924,184434,20210119,289939,227369,1066.0,51352,64253
48964,Guizhou,China,273667,18503,114955,220799,20210119,289939,228201,1066.0,22280,17171
9418,Jilin,China,246005,5231,91673,216075,20210119,289939,249590,1066.0,89124,3804
11326,Taiwan,Taiwan,222528,37218,126908,209008,20210119,289939,336829,1066.0,67551,13723
17422,Macau,Macau,268856,35623,78641,33151,20210119,289939,225030,1066.0,44861,64865
46320,Qinghai,China,54580,13847,66763,202407,20210119,289939,251963,1066.0,4593,33028
49241,Washington,US,309975,2727,231280,18317,20210119,289939,89553,1066.0,88628,26746
13060,Illinois,US,317768,28995,195034,200674,20210119,289939,62086,1066.0,73398,19018
33996,California,US,10387,6737,267280,125465,20210119,289939,338268,1066.0,78528,52465
36693,Arizona,US,174751,8676,50572,170345,20210119,289939,300529,1066.0,25801,19807
38223,,Japan,90841,457,31249,172908,20210119,289939,241585,1066.0,58758,77632
14800,,Thailand,124692,6415,10277,78162,20210119,289939,79719,1066.0,64780,14873
40389,,South Korea,97870,35914,5313,99087,20210119,289939,136210,1066.0,59571,15635
29772,,Singapore,267549,12312,179146,151369,20210119,289939,221855,1066.0,57052,56396
42028,,Vietnam,191668,27734,155662,181161,20210119,289939,214074,1066.0,15593,14252
19301,,Nepal,14336,27592,194817,211743,20210119,289939,103367,1066.0,83698,18716
40717,,Malaysia,105899,31220,257601,26316,20210119,289939,259782,1066.0,68799,21435
1880,Ontario,Canada,328873,11415,183731,201519,20210119,289939,113626,1066.0,25287,61180
30560,British Columbia,Canada,337753,17699,63313,99331,20210119,289939,137829,1066.0,2414,13253
8871,,Cambodia,236741,23586,156050,68425,20210119,289939,336511,1066.0,1184,25379
12402,,Sri Lanka,59953,13553,290406,173102,20210119,289939,271392,1066.0,54677,59398
19860,New South Wales,Australia,105851,25774,257230,159868,20210119,289939,313061,1066.0,74152,72812
2565,Victoria,Australia,197472,3790,64374,111677,20210119,289939,205350,1066.0,50085,24400
3444,Bavaria,Germany,302489,15076,275358,171176,20210119,289939,62957,1066.0,29624,36437
31168,,Finland,68457,31835,99534,184768,20210119,289939,289428,1066.0,24521,56812
13379,,United Arab Emirates,255135,32256,295698,56548,20210119,289939,273264,1066.0,15969,21846
13136,Hubei,China,337946,36945,240159,199923,20210119,289939,165293,1066.0,46303,43047
40620,Zhejiang,China,379266,640,279301,59614,20210119,289939,297653,1066.0,19288,60212
9538,Guangdong,China,29690,17501,64933,28963,20210119,289939,87633,1066.0,77118,21544
13391,He,China,68796,10566,37089,214204,20210119,289939,109502,1066.0,76225,33273
42549,Hu,China,301271,20814,64837,111977,20210119,289939,72080,1066.0,62782,69962
9917,Anhui,China,242117,13149,255259,200653,20210119,289939,74924,1066.0,66438,27909
40060,Chongqing,China,34343,18396,110510,53327,20210119,289939,205576,1066.0,83357,63077
36797,Jiangxi,China,163222,23874,68094,220345,20210119,289939,255801,1066.0,15066,33290
6525,Shandong,China,335185,38025,67993,100826,20210119,289939,60810,1066.0,65733,27382
25501,Sichuan,China,376036,11754,26927,73237,20210119,289939,65699,1066.0,29748,67338
15598,Jiangsu,China,67814,2370,111726,34987,20210119,289939,283058,1066.0,59435,63734
28585,Beijing,China,92951,12135,243340,115559,20210119,289939,191637,1066.0,866,47047
19594,Shanghai,China,228911,37648,191655,53655,20210119,289939,95461,1066.0,3814,42770
39207,Fujian,China,231531,33874,146450,222296,20210119,289939,347323,1066.0,86387,38212
35,Guangxi,China,119426,21074,297180,83992,20210119,289939,199906,1066.0,34916,26624
33396,Yun,China,155692,4150,48639,136635,20210119,289939,275015,1066.0,14713,58648
25743,Hebei,China,263628,1104,139415,127196,20210119,289939,294250,1066.0,37856,54986
40008,Shaanxi,China,17643,32485,13427,29467,20210119,289939,345899,1066.0,25201,7454
12626,Hai,China,11403,7091,35124,149949,20210119,289939,63797,1066.0,56543,66754
45803,Heilongjiang,China,340870,15101,101397,169337,20210119,289939,214992,1066.0,49688,14093
44422,Liaoning,China,146880,30807,100288,118068,20210119,289939,216209,1066.0,72356,19176
20541,Shanxi,China,129652,18596,36441,15924,20210119,289939,287783,1066.0,68192,46223
6114,Tianjin,China,179438,2275,292573,32170,20210119,289939,102363,1066.0,28784,77202
884,Gansu,China,287995,17743,187781,108428,20210119,289939,258287,1066.0,88752,24518
20498,Inner Mongolia,China,279333,14520,78005,61090,20210119,289939,128037,1066.0,42404,52013
41009,Ningxia,China,289115,32773,138789,194070,20210119,289939,306198,1066.0,30394,40048
31686,Jilin,China,81875,15751,124084,32020,20210119,289939,74015,1066.0,85335,61583
7697,Xinjiang,China,11153,33089,89584,8254,20210119,289939,145679,1066.0,55785,65355
49655,Guizhou,China,84181,17401,289726,114015,20210119,289939,206351,1066.0,72909,32717
28504,Hong Kong,Hong Kong,278956,28338,120404,12299,20210119,289939,225013,1066.0,40079,70126
40466,Taiwan,Taiwan,81973,18748,7611,20943,20210119,289939,333757,1066.0,2774,39103
21613,Qinghai,China,147144,30715,210781,116080,20210119,289939,311929,1066.0,79899,56356
44015,Macau,Macau,116318,28590,237980,156640,20210119,289939,266678,1066.0,59383,72364
8804,Tibet,China,59,621,31775,217714,20210119,289939,106578,1066.0,50918,2629
15679,Washington,US,350838,12074,192009,128257,20210119,289939,104345,1066.0,9326,21137
27273,Illinois,US,34245,26210,110917,194653,20210119,289939,333403,1066.0,9351,14562
27842,California,US,343542,4178,126490,5912,20210119,289939,285886,1066.0,42057,33307
41053,Arizona,US,9881,21596,57099,161835,20210119,289939,286045,1066.0,64072,49912
48450,,Japan,254546,32789,42391,195976,20210119,289939,249275,1066.0,38621,57946
4004,,Thailand,187250,6340,269847,45145,20210119,289939,254689,1066.0,52798,49896
10742,,South Korea,275694,4385,135892,65774,20210119,289939,109412,1066.0,14936,39866
43829,,Singapore,258357,1644,242884,113267,20210119,289939,109244,1066.0,25980,9451
17995,,Vietnam,201585,6242,27934,7125,20210119,289939,240898,1066.0,66030,30647
37462,,Nepal,287481,29623,113063,55035,20210119,289939,136547,1066.0,68935,12584
43587,,Malaysia,271440,28755,99731,137383,20210119,289939,315008,1066.0,33582,39947
21248,Ontario,Canada,266582,14912,273945,210461,20210119,289939,130349,1066.0,74328,39905
10442,British Columbia,Canada,310631,35169,209071,139779,20210119,289939,347895,1066.0,60567,29118
595,,Cambodia,150686,31035,138386,199185,20210119,289939,277088,1066.0,81182,40090
9475,,Sri Lanka,91281,19774,164037,229268,20210119,289939,208333,1066.0,78791,59702
23231,New South Wales,Australia,321050,21961,55492,154772,20210119,289939,257130,1066.0,6964,61464
7835,Victoria,Australia,70583,27478,24378,63562,20210119,289939,160588,1066.0,34028,29732
47323,Queensland,Australia,8610,33683,66132,135629,20210119,289939,207790,1066.0,30414,25806
7252,Bavaria,Germany,370799,27670,295699,128915,20210119,289939,226959,1066.0,47255,7244
26783,,Finland,239246,23759,292872,81290,20210119,289939,335230,1066.0,20311,67162
17139,,United Arab Emirates,376776,17852,8751,180756,20210119,289939,302577,1066.0,47862,34427
27258,,Philippines,342328,5591,46342,137780,20210119,289939,136734,1066.0,37951,48772
49613,,India,85032,21355,83356,107870,20210119,289939,134548,1066.0,13072,9442
34834,Hubei,China,285083,34567,100049,180147,20210119,289939,197228,1066.0,13735,69547
43327,Zhejiang,China,308964,4097,190173,172796,20210119,289939,114699,1066.0,34950,13068
26043,Guangdong,China,44390,30923,134552,83561,20210119,289939,84119,1066.0,37413,61503
10125,He,China,108408,36349,87628,99601,20210119,289939,272297,1066.0,32548,29717
39485,Hu,China,151056,25657,20943,154620,20210119,289939,316296,1066.0,42602,75623
4971,Jiangxi,China,196890,28448,74223,20910,20210119,289939,198334,1066.0,42064,27027
17740,Anhui,China,231071,15665,157748,118991,20210119,289939,264877,1066.0,42692,40621
29218,Chongqing,China,187651,2677,100917,183140,20210119,289939,168192,1066.0,12541,67227
25876,Shandong,China,204934,30863,297441,228787,20210119,289939,183339,1066.0,4391,52623
14900,Sichuan,China,313247,22200,218429,64143,20210119,289939,322282,1066.0,19705,52392
7140,Jiangsu,China,186736,2678,299951,49769,20210119,289939,207017,1066.0,67554,29036
22903,Beijing,China,2476,14403,140305,192067,20210119,289939,240520,1066.0,49177,67754
10439,Shanghai,China,254533,687,172182,501,20210119,289939,96428,1066.0,40604,22447
1869,Fujian,China,30600,17388,43848,17305,20210119,289939,209771,1066.0,11123,63906
11271,Guangxi,China,301474,4170,264271,28454,20210119,289939,180576,1066.0,61046,59011
33572,Shaanxi,China,139986,23914,220672,154012,20210119,289939,149054,1066.0,55422,68346
46901,Yun,China,201377,5523,80318,139069,20210119,289939,259573,1066.0,19233,34249
27490,Hebei,China,58148,31658,76602,53366,20210119,289939,89727,1066.0,83991,16759
9427,Heilongjiang,China,231037,19690,220624,192827,20210119,289939,225798,1066.0,30337,48636
6216,Hai,China,63209,1456,38348,92196,20210119,289939,243551,1066.0,70222,44923
49557,Liaoning,China,225310,37127,129264,62377,20210119,289939,308607,1066.0,11493,43211
21403,Shanxi,China,197988,5474,270562,210882,20210119,289939,267222,1066.0,56742,44767
12809,Tianjin,China,383477,34435,247,71698,20210119,289939,267135,1066.0,81245,55638
36191,Guizhou,China,61890,3829,117647,68999,20210119,289939,309344,1066.0,89133,16571
42651,Gansu,China,217168,21439,119104,33393,20210119,289939,346408,1066.0,21462,32121
16829,Ningxia,China,83814,20767,251196,30817,20210119,289939,233253,1066.0,5871,8352
28713,Inner Mongolia,China,307541,21369,27007,87116,20210119,289939,321416,1066.0,82495,75160
13630,Xinjiang,China,268760,19891,78411,224394,20210119,289939,111170,1066.0,56687,15349
46572,Jilin,China,124605,29006,204234,10764,20210119,289939,163962,1066.0,64281,66891
3206,Hong Kong,Hong Kong,376795,29066,131001,226023,20210119,289939,288700,1066.0,44140,51149
49959,Taiwan,Taiwan,221416,26455,236593,78738,20210119,289939,151727,1066.0,86625,44644
40160,Qinghai,China,251888,23463,19039,107281,20210119,289939,170392,1066.0,3442,69158
6524,Macau,Macau,113874,19616,104839,77914,20210119,289939,73199,1066.0,38612,6436
43039,Tibet,China,91793,34282,282458,223411,20210119,289939,235944,1066.0,89654,72141
11226,,Thailand,300699,24010,116780,188367,20210119,289939,305057,1066.0,2380,27483
31978,,Japan,9169,14909,288428,200509,20210119,289939,242434,1066.0,2515,22933
45323,,Singapore,100115,28353,168714,145567,20210119,289939,244783,1066.0,35731,78252
1851,,South Korea,178788,27206,127617,201166,20210119,289939,255673,1066.0,62049,78185
13941,,Malaysia,197880,15801,192864,1540,20210119,289939,268232,1066.0,83111,54243
46517,Bavaria,Germany,359102,19009,120016,66474,20210119,289939,340760,1066.0,5369,41126
7161,New South Wales,Australia,250634,3082,5095,192011,20210119,289939,127655,1066.0,88104,53462
29517,,United Arab Emirates,109045,25430,287647,14130,20210119,289939,123298,1066.0,54487,56358
8620,Victoria,Australia,207535,17223,92776,10978,20210119,289939,243905,1066.0,15215,48702
19475,Illinois,US,270964,37813,260982,205612,20210119,289939,132292,1066.0,62969,71006
27775,California,US,18480,10316,20409,25228,20210119,289939,240777,1066.0,83929,52195
37961,,Vietnam,353003,2432,139440,109050,20210119,289939,309733,1066.0,30900,19244
2332,Ontario,Canada,144782,3260,144115,192315,20210119,289939,328868,1066.0,42751,50007
34829,Queensland,Australia,81615,24424,42099,7007,20210119,289939,266376,1066.0,88138,60519
48983,,Italy,243121,25186,269636,194774,20210119,289939,257586,1066.0,24757,48513
12935,,United Kingdom,179721,24405,74853,141527,20210119,289939,296089,1066.0,7610,26494
30974,,Russia,110432,25187,65520,115807,20210119,289939,251093,1066.0,19634,20871
32962,Washington,US,126295,34800,149702,168560,20210119,289939,176562,1066.0,57156,16336
7208,Arizona,US,256079,3125,101974,218890,20210119,289939,316503,1066.0,51493,32561
1645,,Nepal,164492,1216,208535,87106,20210119,289939,83323,1066.0,21913,18007
6633,British Columbia,Canada,336069,2970,197069,221996,20210119,289939,161751,1066.0,6729,60763
30058,,Cambodia,262290,31339,88920,95837,20210119,289939,167754,1066.0,40562,32995
45708,,Sri Lanka,229648,16853,139843,5603,20210119,289939,145253,1066.0,88379,47817
42722,,Finland,324202,12114,231095,85992,20210119,289939,138021,1066.0,61988,21333
19503,,Philippines,348198,36614,140520,134490,20210119,289939,125482,1066.0,27218,34726
30498,,India,43686,17292,56790,29505,20210119,289939,78516,1066.0,53493,60936
40800,,Sweden,208808,901,74151,50434,20210119,289939,119619,1066.0,51015,17744
17166,Hubei,China,382969,16254,282788,220686,20210119,289939,271726,1066.0,19908,64024
31400,Zhejiang,China,8817,5801,152912,129149,20210119,289939,84809,1066.0,41544,38828
17412,Guangdong,China,192890,30506,220592,197968,20210119,289939,235688,1066.0,73230,11992
42547,He,China,376318,7842,266576,196680,20210119,289939,69592,1066.0,3718,43362
24321,Hu,China,172412,13065,36034,111705,20210119,289939,203127,1066.0,20286,57843
38676,Anhui,China,288616,37443,148953,162812,20210119,289939,217774,1066.0,67267,63246
18836,Jiangxi,China,40103,17997,170333,193712,20210119,289939,71395,1066.0,51653,75947
15944,Chongqing,China,24131,29812,136155,153338,20210119,289939,289198,1066.0,18348,9024
22639,Sichuan,China,207154,26529,25338,169285,20210119,289939,180183,1066.0,88285,61605
6650,Shandong,China,324725,5550,104825,224920,20210119,289939,214492,1066.0,6120,45521
45994,Jiangsu,China,239810,7341,154036,229852,20210119,289939,308827,1066.0,84453,18141
17181,Shanghai,China,316426,19757,278718,136785,20210119,289939,101363,1066.0,26716,3760
40882,Beijing,China,301674,6281,190763,12763,20210119,289939,129505,1066.0,47770,60372
9946,Fujian,China,16228,35238,170717,154419,20210119,289939,330912,1066.0,20302,62022
23577,Shaanxi,China,314642,3401,246845,125037,20210119,289939,82010,1066.0,26617,29044
45363,Guangxi,China,358976,37626,276170,166188,20210119,289939,231693,1066.0,44611,32192
29720,Hebei,China,340849,19622,186564,163022,20210119,289939,202802,1066.0,88300,17445
27246,Yun,China,293287,21279,32960,220582,20210119,289939,331338,1066.0,75790,37730
29727,Heilongjiang,China,371101,25469,289671,82433,20210119,289939,272359,1066.0,39518,1884
49021,Liaoning,China,271289,34459,263289,94052,20210119,289939,136850,1066.0,59405,52473
6828,Hai,China,159226,5467,217379,104181,20210119,289939,205105,1066.0,51139,27267
12332,Shanxi,China,265129,36884,194564,82391,20210119,289939,214766,1066.0,65766,67281
30414,Tianjin,China,78916,23960,46727,40756,20210119,289939,223627,1066.0,2114,10874
42467,Gansu,China,355050,11626,112601,177513,20210119,289939,336982,1066.0,83303,15524
10893,Guizhou,China,303856,22516,225201,102914,20210119,289939,99395,1066.0,32781,51360
694,Ningxia,China,48495,30612,148168,76517,20210119,289939,274576,1066.0,53644,47613
43671,Inner Mongolia,China,232793,19612,201808,40509,20210119,289939,315549,1066.0,11377,64139
3208,,Japan,294265,4315,2204,146943,20210119,289939,212616,1066.0,79574,41270
4136,,Thailand,291850,2218,163944,131742,20210119,289939,243953,1066.0,64819,65716
21915,Xinjiang,China,216747,30974,30188,216415,20210119,289939,319890,1066.0,39480,65813
24877,Jilin,China,259373,29857,100188,49866,20210119,289939,129167,1066.0,12658,20961
21365,,Singapore,67182,20870,60004,43746,20210119,289939,302940,1066.0,2492,36285
9004,Hong Kong,Hong Kong,298177,19813,19593,194800,20210119,289939,240098,1066.0,58380,60302
8075,,South Korea,344754,17901,260920,28387,20210119,289939,245397,1066.0,23560,71143
24035,Taiwan,Taiwan,159919,6423,86977,219568,20210119,289939,263763,1066.0,80282,31072
